trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1942,False,"{'a': 0.002, 'e': 0.020609564805478826}",30,14,28.612605809034083,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.0205683868675318}",25,20,10.08365040255849,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.02052729120315966}",25,0,39.35671132974355,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1945,False,"{'a': 0.002, 'e': 0.020486277647979705}",20,3,27.725423740716668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.002, 'e': 0.020445346037937653}",20,14,9.854761905764246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.002, 'e': 0.02040449620930702}",25,0,29.93696782654754,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1948,False,"{'a': 0.002, 'e': 0.020363727998688425}",30,10,23.374226434271286,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.020323041243008984}",25,7,17.848678337789234,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1950,False,"{'a': 0.002, 'e': 0.0202824357795216}",30,15,25.586105241373208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.002, 'e': 0.02024191144580439}",25,10,23.334945234557107,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.002, 'e': 0.020201468079759942}",25,7,20.63433890971692,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1953,False,"{'a': 0.002, 'e': 0.02016110551961476}",20,12,16.268475579237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.002, 'e': 0.020120823603918526}",25,12,25.89851409029623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.002, 'e': 0.020080622171543543}",25,0,39.200312754898206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1956,False,"{'a': 0.002, 'e': 0.020040501061684014}",25,12,23.039268220453565,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.002, 'e': 0.02000046011385546}",30,21,10.577212667824096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.002, 'e': 0.01996049916789402}",35,9,37.78688866507472,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.002, 'e': 0.019920618063955876}",25,12,22.54104248658082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.002, 'e': 0.01988081664251654}",30,8,37.220163504426154,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.002, 'e': 0.019841094744370288}",20,0,28.495942547061976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1962,False,"{'a': 0.002, 'e': 0.019801452210629462}",20,7,20.705761756233006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.002, 'e': 0.019761888882723885}",30,21,15.486360271976476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.002, 'e': 0.019722404602400184}",20,14,10.316195268242918,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.002, 'e': 0.019682999211721196}",25,14,20.858962523253787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.002, 'e': 0.019643672553065292}",20,12,16.250865193288433,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.002, 'e': 0.0196044244691258}",20,9,18.87225343712483,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.002, 'e': 0.019565254802910312}",25,14,16.646963571738798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.002, 'e': 0.019526163397740135}",20,9,18.393336048052358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.002, 'e': 0.01948715009724957}",25,16,16.585962417596562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.002, 'e': 0.01944821474538539}",30,11,30.22097412780514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.002, 'e': 0.019409357186406115}",25,16,17.081314324396885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.002, 'e': 0.01937057726488147}",25,14,20.363280432882384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.002, 'e': 0.019331874825691705}",35,17,32.884253939890876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.002, 'e': 0.019293249714027027}",20,6,16.561751144931392,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.002, 'e': 0.01925470177538692}",30,14,0.20782739172480924,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1977,False,"{'a': 0.002, 'e': 0.019216230855579598}",20,12,14.512668044417474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.002, 'e': 0.01917783680072131}",30,21,17.22813335514686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.002, 'e': 0.019139519457235805}",20,15,11.356768065705522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.002, 'e': 0.019101278671853638}",20,9,16.939914754808914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.002, 'e': 0.019063114291611637}",20,11,14.873199474691651,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.01902502616385221}",20,8,23.219320781902002,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.002, 'e': 0.018987014136222814}",25,17,13.675397772665788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.002, 'e': 0.01894907805667527}",20,10,17.248553097291513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.002, 'e': 0.018911217773465227}",25,5,35.48071049734935,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018873433135151486}",30,8,38.00066592669844,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.002, 'e': 0.018835723990595455}",20,12,15.153082005894955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.002, 'e': 0.018798090188960496}",20,10,14.81196201914832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.002, 'e': 0.018760531579711363}",20,4,22.372904737927005,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018723048012613555}",30,18,26.120414247648085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.018685639337732773}",30,17,24.271931551798836,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.018648305405434242}",20,2,32.3021799559642,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.002, 'e': 0.01861104606638221}",35,17,27.899492881631215,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.01857386117153925}",25,15,18.10970211647838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018536750572165746}",20,0,29.87693263349379,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1996,False,"{'a': 0.002, 'e': 0.018499714119819242}",30,12,-13.543448055481264,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1997,False,"{'a': 0.002, 'e': 0.018462751666353888}",25,4,-7.541700253921775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1998,False,"{'a': 0.002, 'e': 0.01842586306391981}",35,21,25.270720375613926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.002, 'e': 0.018389048164962566}",25,7,32.83678549582476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.002, 'e': 0.01835230682222249}",25,10,23.193456311877505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.002, 'e': 0.01831563888873418}",20,5,12.80915432676984,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.018279044217825845}",25,9,24.107619320505723,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01824252266311874}",20,0,15.392435752262909,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2004,False,"{'a': 0.002, 'e': 0.01820607407852663}",20,15,7.258550266761526,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.0181696983182551}",25,14,17.381184059605523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.018133395236801075}",30,16,25.27525643371954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018097164688952158}",20,15,7.963435055015442,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.018061006529786143}",25,10,28.939189144232287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.01802492061467033}",20,12,15.826647400176547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.017988906799261007}",20,1,23.109526608369574,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.01795296493950285}",20,12,14.120843398559032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017917094891628405}",20,0,29.355892816708703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2013,False,"{'a': 0.002, 'e': 0.017881296512157415}",20,13,16.100445652419253,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017845569657896316}",20,7,21.401612738482118,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.017809914185937626}",20,16,4.130797676675746,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.01777432995365944}",30,0,45.49226241410216,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2017,False,"{'a': 0.002, 'e': 0.017738816818724773}",20,9,19.052913684474536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.002, 'e': 0.017703374639081032}",35,9,35.967623250958894,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
2019,False,"{'a': 0.002, 'e': 0.01766800327295943}",20,16,8.29937261708821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.0176327025788745}",20,10,19.506782396598787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017597472415623393}",20,9,22.73176571221562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.002, 'e': 0.017562312642285412}",30,16,27.887440360256203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.002, 'e': 0.0175272231182214}",20,6,13.292282984166722,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2024,False,"{'a': 0.002, 'e': 0.017492203703073247}",20,7,20.599921831875974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.002, 'e': 0.01745725425676323}",25,12,23.213016675206884,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017422374639493515}",25,14,18.018432693014606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.017387564711745573}",20,10,19.307321822002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.017352824334279676}",20,13,10.963237765959613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.002, 'e': 0.017318153368134255}",25,14,18.898000300926835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017283551674625395}",20,10,18.080209869351133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017249019115346265}",25,2,37.62095329954972,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.002, 'e': 0.017214555552166607}",25,12,22.808145870491902,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.017180160847232114}",25,20,11.240300607172554,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.017145834862963918}",30,0,43.77603420803459,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2035,False,"{'a': 0.002, 'e': 0.017111577462058016}",25,0,26.443666374509668,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2036,False,"{'a': 0.002, 'e': 0.017077388507484793}",20,12,15.718283369618227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.002, 'e': 0.017043267862488373}",20,4,26.485023046358414,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.017009215390586124}",20,6,28.656582723001694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016975230955568105}",25,2,36.19882488874159,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.016941314421496552}",20,0,29.796993931320305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2041,False,"{'a': 0.002, 'e': 0.01690746565270528}",25,0,34.3271022023626,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2042,False,"{'a': 0.002, 'e': 0.016873684513799156}",20,0,21.58866633284646,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2043,False,"{'a': 0.002, 'e': 0.01683997086965357}",30,8,35.551594210396054,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016806324585413937}",30,0,31.03046948919008,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2045,False,"{'a': 0.002, 'e': 0.016772745526495048}",20,0,27.864917387163686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2046,False,"{'a': 0.002, 'e': 0.016739233558580632}",30,6,39.437240482845645,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.002, 'e': 0.016705788547622755}",20,0,34.115766097598694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2048,False,"{'a': 0.002, 'e': 0.016672410359841357}",20,16,7.53257260970537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.002, 'e': 0.016639098861723624}",25,12,19.49873481429357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.01660585392002353}",20,10,16.299407656846544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.002, 'e': 0.016572675401761255}",30,10,33.530942966939676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.016539563174222668}",25,10,18.579571635734375,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2053,False,"{'a': 0.002, 'e': 0.016506517104958845}",20,8,14.166856512346397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.01647353706178545}",25,15,17.534157049102795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.01644062291278227}",25,15,14.242822688504889,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.002, 'e': 0.016407774526292645}",20,10,16.55275276405558,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.01637499177092302}",25,9,27.357595101360864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.002, 'e': 0.016342274515542307}",25,4,35.655258017388206,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.01630962262928145}",20,13,14.09679022520951,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.002, 'e': 0.016277035981532836}",35,19,14.41820255883166,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2061,False,"{'a': 0.002, 'e': 0.01624451444194987}",20,15,9.38476382777186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.016212057880446332}",20,14,9.273067354566056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.002, 'e': 0.01617966616719593}",20,8,20.9477089205265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.002, 'e': 0.016147339172631756}",20,5,23.20767439970486,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016115076767445814}",20,11,15.526351840711019,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.016082878822588433}",20,0,30.368154752866307,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2067,False,"{'a': 0.002, 'e': 0.016050745209267785}",20,10,18.462094284105117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.002, 'e': 0.016018675798949358}",25,15,18.905740558789265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.0159866704633555}",20,9,20.328380692428475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015954729074464814}",20,9,21.529549185631847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.015922851504511698}",25,10,24.862082872725473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015891037625985815}",25,9,24.70953239064085,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015859287311631637}",20,10,19.493562758012608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.015827600434447853}",30,8,30.240695763013182,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2075,False,"{'a': 0.002, 'e': 0.01579597686768691}",30,10,35.083883213083354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015764416484854486}",25,0,34.79023670335793,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2077,False,"{'a': 0.002, 'e': 0.015732919159709032}",25,10,27.785718076353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.015701484766261195}",30,7,30.534470719069855,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2079,False,"{'a': 0.002, 'e': 0.01567011317877336}",20,10,18.542457578598935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.015638804271759118}",20,0,23.869521918595428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2081,False,"{'a': 0.002, 'e': 0.01560755791998283}",25,7,33.73771938962231,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015576373998459032}",20,6,22.219517743914142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015545252382451996}",25,4,29.946341017367327,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015514192947475202}",25,12,22.95010896815967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015483195569290899}",20,14,12.951617768423748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015452260123909515}",30,3,43.95139634849501,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.002, 'e': 0.015421386487589232}",20,9,25.78757203970665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015390574536835447}",20,16,4.405586461194984,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015359824148400343}",25,19,9.908797535692054,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015329135199282314}",25,11,24.840329656066903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015298507566725518}",30,16,26.512446729587356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015267941128219376}",20,2,28.778252902044922,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015237435761498117}",25,13,19.02993575774878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015206991344540219}",20,13,10.512277034831401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.015176607755567978}",25,19,12.599387426071974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.01514628487304698}",20,13,13.428936212242647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.015116022575685681}",25,10,23.467058972193424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.01508582074243484}",25,19,10.941033350426634,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.015055679252487086}",20,0,29.54298645729616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.0150255979852764}",25,16,17.317207759271945,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014995576820477703}",20,3,31.593419530080645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014965615638006283}",20,14,9.66850146700754,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014935714318017369}",25,12,17.104725006514112,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014905872740905627}",20,11,17.80117846559682,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014876090787304737}",20,0,32.87145596624757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2106,False,"{'a': 0.002, 'e': 0.014846368338086832}",20,3,33.283340093158415,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014816705274362072}",20,1,34.59861440224366,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014787101477478155}",20,1,25.481938554146872,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014757556829019875}",20,2,29.09843840201864,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014728071210808588}",25,5,35.57240523563087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014698644504901784}",20,10,17.66090054827776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014669276593592582}",20,13,12.830852549194187,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014639967359409327}",20,13,12.52886137932286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.01461071668511503}",20,5,27.605305691086905,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014581524453706954}",20,0,35.14685504453877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2116,False,"{'a': 0.002, 'e': 0.014552390548416123}",20,9,21.24768138054467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.0145233148527069}",30,18,24.797848895912985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014494297250276454}",30,0,43.60731736622119,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2119,False,"{'a': 0.002, 'e': 0.014465337625054335}",20,10,15.90379995214965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.014436435861201989}",30,24,10.396321245709832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.01440759184311235}",30,2,45.10297734339214,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.014378805455409293}",20,9,22.97864234436211,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01435007658294723}",25,17,14.163062107804471,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.01432140511081062}",25,15,18.53447405230655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
